Current_Time,Event_Name,Event_Scheduled,Event-Time,Idle_Processors,Service_Processors,Buffer_Length,Queue_Length,Entities_System
22874.939422633986,NEXT_ARRIVAL,22871.822422469526,22874.939422633986,64071.70188813447,2225.1480888333645,0,0,4
22906.795855532935,END_SERVICE,22737.37684027547,22906.795855532935,65568.95423438489,2384.430253328108,0,0,5
22930.670178330474,NEXT_ARRIVAL,22874.939422633986,22930.670178330474,66714.9217286666,2479.9275445182648,0,0,4
22937.596579237717,NEXT_ARRIVAL,22930.670178330474,22937.596579237717,67040.46257130735,2514.55954905448,0,0,5
22944.39657342745,END_SERVICE,22842.991881039947,22944.39657342745,67353.26230403487,2555.3595141928745,0,0,6
22960.28345793631,NEXT_ARRIVAL,22937.596579237717,22960.28345793631,68099.9458759512,2634.7939367371837,0,0,5
22989.25409947167,NEXT_ARRIVAL,22960.28345793631,22989.25409947167,69432.59538657765,2808.617785949329,0,0,6
22991.919890550827,END_SERVICE,22930.670178330474,22991.919890550827,69552.55598513961,2827.2783235034367,0,0,7
22994.65532405696,NEXT_ARRIVAL,22989.25409947167,22994.65532405696,69678.385926422,2843.6909245402276,0,0,6
23003.482820840454,NEXT_ARRIVAL,22994.65532405696,23003.482820840454,70075.62328167894,2905.4834020246926,0,0,7
23018.13967889417,NEXT_ARRIVAL,23003.482820840454,23018.13967889417,70720.52503604232,3022.7382664544275,0,0,8
23027.131971291074,END_SERVICE,22937.596579237717,23027.131971291074,71107.19360910897,3103.66889802655,0,0,9
23032.204225875594,NEXT_ARRIVAL,23018.13967889417,23032.204225875594,71330.37281082786,3144.246934702711,0,0,8
23038.073151284967,NEXT_ARRIVAL,23032.204225875594,23038.073151284967,71582.73660343107,3197.067263387071,0,0,9
23044.25084633206,END_SERVICE,22785.527801230426,23044.25084633206,71842.19979540909,3258.844213857992,0,0,10
23045.535663818628,NEXT_ARRIVAL,23038.073151284967,23045.535663818628,71897.44694733138,3270.4075712371086,0,0,9
23055.499568170617,END_SERVICE,22994.65532405696,23055.499568170617,72315.93093011477,3370.0466147570005,0,0,10
23059.079696102042,END_SERVICE,22874.939422633986,23059.079696102042,72469.87643116637,3402.26776613983,0,0,9
23064.27357459686,END_SERVICE,22871.822422469526,23064.27357459686,72698.4070849382,3443.8187940983735,0,0,8
23068.619569078102,NEXT_ARRIVAL,23045.535663818628,23068.619569078102,72893.97683659376,3474.240755467068,0,0,7
23073.74528930191,NEXT_ARRIVAL,23068.619569078102,23073.74528930191,73119.50852644118,3515.2465172575357,0,0,8
23078.815303538,NEXT_ARRIVAL,23073.74528930191,23078.815303538,73337.51913859294,3560.8766453823227,0,0,9
23079.60996566382,END_SERVICE,23032.204225875594,23079.60996566382,73370.89494787721,3568.8232666405565,0,0,10
23103.069396348215,END_SERVICE,23045.535663818628,23103.069396348215,74379.65046730614,3779.9581428001,0,0,9
23110.546510242264,NEXT_ARRIVAL,23078.815303538,23110.546510242264,74708.64347864396,3839.7750539524895,0,0,8
23118.420342306734,END_SERVICE,22960.28345793631,23118.420342306734,75047.21825741648,3910.6395425327173,0,0,9
23148.30318070119,END_SERVICE,23018.13967889417,23148.30318070119,76362.06314677288,4149.702249688369,0,0,8
23157.138377802214,NEXT_ARRIVAL,23110.546510242264,23157.138377802214,76759.6470163191,4211.548629395533,0,0,7
23159.144423810034,NEXT_ARRIVAL,23157.138377802214,23159.144423810034,76847.91304066335,4227.596997458095,0,0,8
23165.570424694848,NEXT_ARRIVAL,23159.144423810034,23165.570424694848,77124.23107871067,4285.431005421422,0,0,9
23171.912717863637,NEXT_ARRIVAL,23165.570424694848,23171.912717863637,77390.60739180012,4348.853937109314,0,0,10
23183.945299638523,END_SERVICE,23003.482820840454,23183.945299638523,77883.94324457027,4481.2123366330525,0,0,11
23198.75368666295,NEXT_ARRIVAL,23171.912717863637,23198.75368666295,78505.89549959633,4629.296206877316,0,0,10
23219.40301984028,END_SERVICE,23038.073151284967,23219.40301984028,79352.51815986718,4856.438871827955,0,0,11
23220.626683004786,END_SERVICE,23198.75368666295,23220.626683004786,79403.91201277645,4868.6755034730195,0,0,10
23239.895854622984,END_SERVICE,23159.144423810034,23239.895854622984,80232.48639235912,5042.098048036802,0,0,9
23249.912095681637,END_SERVICE,23165.570424694848,23249.912095681637,80673.20099893968,5122.227976506023,0,0,8
23257.926453937787,NEXT_ARRIVAL,23198.75368666295,23257.926453937787,81033.84712046676,5178.328484299076,0,0,7
23259.993522845878,END_SERVICE,22989.25409947167,23259.993522845878,81124.79815242259,5194.865035563802,0,0,8
23262.136048579054,END_SERVICE,23171.912717863637,23262.136048579054,81221.21181041533,5209.862715696032,0,0,7
23273.402981776577,NEXT_ARRIVAL,23257.926453937787,23273.402981776577,81739.49073750123,5277.46431488117,0,0,6
23278.353341255428,NEXT_ARRIVAL,23273.402981776577,23278.353341255428,81962.25691404969,5312.116831233128,0,0,7
23294.288416079256,END_SERVICE,23068.619569078102,23294.288416079256,82663.40020629784,5439.597429823756,0,0,8
23303.978714544115,END_SERVICE,23073.74528930191,23303.978714544115,83099.46363721664,5507.429519077767,0,0,7
23346.346543682157,END_SERVICE,23078.815303538,23346.346543682157,85048.38377756625,5761.636493906019,0,0,6
23360.799881826795,END_SERVICE,23157.138377802214,23360.799881826795,85727.69067036425,5833.903184629209,0,0,5
23378.158968459276,END_SERVICE,23110.546510242264,23378.158968459276,86560.92682872334,5903.339531159134,0,0,4
23411.29533293311,NEXT_ARRIVAL,23278.353341255428,23411.29533293311,88184.60868794103,6002.748624580636,0,0,3
23415.095227511993,END_SERVICE,23257.926453937787,23415.095227511993,88367.00362772755,6017.948202896165,0,0,4
23418.897985133553,END_SERVICE,23273.402981776577,23418.897985133553,88553.33875118438,6029.356475760847,0,0,3
23438.03845411384,END_SERVICE,23278.353341255428,23438.03845411384,89510.36220019875,6067.6374137214225,0,0,2
23466.536749181698,NEXT_ARRIVAL,23411.29533293311,23466.536749181698,90963.77524865927,6096.135708789279,0,0,1
23501.676394759677,END_SERVICE,23411.29533293311,23501.676394759677,92720.75752755806,6166.414999945238,0,0,2
23506.62595959133,END_SERVICE,23466.536749181698,23506.62595959133,92973.18533397229,6171.36456477689,0,0,1
23529.761336679818,NEXT_ARRIVAL,23466.536749181698,23529.761336679818,94176.22494257371,6171.36456477689,0,0,0
23539.915459514243,NEXT_ARRIVAL,23529.761336679818,23539.915459514243,94694.08520712957,6181.518687611315,0,0,1
23540.934756333125,NEXT_ARRIVAL,23539.915459514243,23540.934756333125,94745.05004807349,6183.557281249079,0,0,2
23541.170934376107,NEXT_ARRIVAL,23540.934756333125,23541.170934376107,94756.62277217943,6184.265815378025,0,0,3
23556.963944349507,NEXT_ARRIVAL,23541.170934376107,23556.963944349507,95514.6872509023,6247.437855271626,0,0,4
23612.28971532771,END_SERVICE,23529.761336679818,23612.28971532771,98114.99848687791,6524.0667101626495,0,0,5
23702.445797470555,END_SERVICE,23539.915459514243,23702.445797470555,102442.49042973437,6884.691038734021,0,0,4
23721.313508947125,NEXT_ARRIVAL,23556.963944349507,23721.313508947125,103367.00829208651,6941.294173163733,0,0,3
23728.286593239227,END_SERVICE,23541.170934376107,23728.286593239227,103701.71633810722,6969.18651033214,0,0,4
23759.529638686457,END_SERVICE,23556.963944349507,23759.529638686457,105232.62556502169,7062.915646673831,0,0,3
23764.38842264121,NEXT_ARRIVAL,23721.313508947125,23764.38842264121,105475.56476275942,7072.633214583333,0,0,2
23768.743438000485,END_SERVICE,23540.934756333125,23768.743438000485,105688.96051536416,7085.698260661164,0,0,3
23792.895267902746,END_SERVICE,23721.313508947125,23792.895267902746,106896.55201047703,7134.0019204656855,0,0,2
23807.00307014749,NEXT_ARRIVAL,23764.38842264121,23807.00307014749,107616.04992495914,7148.109722710429,0,0,1
23871.67226136863,END_SERVICE,23807.00307014749,23871.67226136863,110849.50948601609,7277.448105152707,0,0,2
23928.407553474775,END_SERVICE,23764.38842264121,23928.407553474775,113743.00938342919,7334.183397258854,0,0,1
23960.16924982507,NEXT_ARRIVAL,23807.00307014749,23960.16924982507,115394.61759364454,7334.183397258854,0,0,0
24054.18111591535,NEXT_ARRIVAL,23960.16924982507,24054.18111591535,120189.22276424886,7428.195263349135,0,0,1
24071.895976538854,NEXT_ARRIVAL,24054.18111591535,24071.895976538854,121074.96579542379,7463.624984596139,0,0,2
24085.16670052544,END_SERVICE,23960.16924982507,24085.16670052544,121725.23127076645,7503.437156555894,0,0,3
24097.238261506132,NEXT_ARRIVAL,24071.895976538854,24097.238261506132,122328.80931980115,7527.580278517282,0,0,2
24140.922514300593,NEXT_ARRIVAL,24097.238261506132,24140.922514300593,124469.33770672939,7658.633036900665,0,0,3
24200.10498664995,NEXT_ARRIVAL,24140.922514300593,24200.10498664995,127310.0963794981,7895.362926298087,0,0,4
24235.020815264546,NEXT_ARRIVAL,24200.10498664995,24235.020815264546,128951.14032438419,8069.9420693710745,0,0,5
24247.129900380096,END_SERVICE,24054.18111591535,24247.129900380096,129508.1582396993,8142.596580064372,0,0,6
24286.847477728286,NEXT_ARRIVAL,24235.020815264546,24286.847477728286,131374.8843750642,8341.184466805324,0,0,5
24295.62731545014,END_SERVICE,24071.895976538854,24295.62731545014,131778.75691026894,8393.863493136443,0,0,6
24333.636273732754,NEXT_ARRIVAL,24286.847477728286,24333.636273732754,133565.17794955202,8583.908284549518,0,0,5
24339.092919392257,END_SERVICE,24097.238261506132,24339.092919392257,133816.1836498886,8616.64815850653,0,0,6
24343.40442624151,END_SERVICE,24333.636273732754,24343.40442624151,134018.82447180327,8638.205692752788,0,0,5
24351.647557044198,NEXT_ARRIVAL,24333.636273732754,24351.647557044198,134414.4947503329,8671.178215963548,0,0,4
24368.839507249537,NEXT_ARRIVAL,24351.647557044198,24368.839507249537,135222.51640998365,8757.137966990242,0,0,5
24382.94739518725,END_SERVICE,24140.922514300593,24382.94739518725,135871.4792551186,8841.785294616519,0,0,6
24396.93884629891,NEXT_ARRIVAL,24368.839507249537,24396.93884629891,136529.07745736622,8911.74255017483,0,0,5
24399.994206576983,END_SERVICE,24200.10498664995,24399.994206576983,136669.62403015682,8930.074711843255,0,0,6
24405.578926653547,END_SERVICE,24286.847477728286,24405.578926653547,136932.10587375498,8957.998312226075,0,0,5
24414.714124572936,NEXT_ARRIVAL,24396.93884629891,24414.714124572936,137370.5953738855,8994.539103903633,0,0,4
24438.01794757209,END_SERVICE,24396.93884629891,24438.01794757209,138465.8750548456,9111.058218899405,0,0,5
24459.562235324724,NEXT_ARRIVAL,24414.714124572936,24459.562235324724,139500.00086697144,9197.235369909937,0,0,4
24497.065455586468,END_SERVICE,24235.020815264546,24497.065455586468,141262.6522192734,9384.751471218657,0,0,5
24512.70425805843,NEXT_ARRIVAL,24459.562235324724,24512.70425805843,142013.31473792833,9447.306681106511,0,0,4
24534.012485484855,END_SERVICE,24351.647557044198,24534.012485484855,143014.80142697057,9553.847818238628,0,0,5
24539.852521816054,END_SERVICE,24368.839507249537,24539.852521816054,143295.12317086867,9577.207963563425,0,0,4
24541.0369095228,NEXT_ARRIVAL,24512.70425805843,24541.0369095228,143353.15816849913,9580.761126683668,0,0,3
24564.028427561494,NEXT_ARRIVAL,24541.0369095228,24564.028427561494,144456.7510343569,9672.727198838438,0,0,4
24572.788576077466,END_SERVICE,24414.714124572936,24572.788576077466,144868.4780146081,9716.527941418299,0,0,5
24618.81079508245,END_SERVICE,24459.562235324724,24618.81079508245,147077.54452684725,9900.61681743823,0,0,4
24675.676599841547,NEXT_ARRIVAL,24564.028427561494,24675.676599841547,149863.96896004252,10071.214231715523,0,0,3
24685.99377598777,END_SERVICE,24564.028427561494,24685.99377598777,150359.1934150615,10112.48293630041,0,0,4
24692.896105571785,END_SERVICE,24512.70425805843,24692.896105571785,150697.4075646776,10133.189925052458,0,0,3
24736.747707841103,NEXT_ARRIVAL,24675.676599841547,24736.747707841103,152889.98767814296,10220.893129591095,0,0,2
24768.335801787685,END_SERVICE,24736.747707841103,24768.335801787685,154437.80428152496,10315.657411430842,0,0,3
24787.05001138762,END_SERVICE,24541.0369095228,24787.05001138762,155373.51476152218,10353.08583063071,0,0,2
24863.1675006848,NEXT_ARRIVAL,24736.747707841103,24863.1675006848,159255.50671567814,10429.203319927892,0,0,1
24897.360455271984,END_SERVICE,24675.676599841547,24897.360455271984,160965.15444503655,10497.589229102257,0,0,2
25060.09125541439,END_SERVICE,24863.1675006848,25060.09125541439,169264.4252522987,10660.320029244664,0,0,1
25202.66090673735,NEXT_ARRIVAL,24863.1675006848,25202.66090673735,176678.0471210928,10660.320029244664,0,0,0
25247.502851732606,END_SERVICE,25202.66090673735,25247.502851732606,178964.9863158505,10705.16197423992,0,0,1
25304.322791239243,NEXT_ARRIVAL,25202.66090673735,25304.322791239243,181919.62317019617,10705.16197423992,0,0,0
25352.294026510823,NEXT_ARRIVAL,25304.322791239243,25352.294026510823,184366.15616904636,10753.1332095115,0,0,1
25352.67726375955,END_SERVICE,25304.322791239243,25352.67726375955,184385.31803148251,10753.899684008953,0,0,2
25390.23503329269,END_SERVICE,25352.294026510823,25390.23503329269,186300.76427767216,10791.457453542094,0,0,1
25446.831235152924,NEXT_ARRIVAL,25352.294026510823,25446.831235152924,189243.7667744041,10791.457453542094,0,0,0
25489.077561372345,NEXT_ARRIVAL,25446.831235152924,25489.077561372345,191398.32941159385,10833.703779761516,0,0,1
25492.674295459503,NEXT_ARRIVAL,25489.077561372345,25492.674295459503,191578.16611595172,10840.89724793583,0,0,2
25522.998554438578,NEXT_ARRIVAL,25492.674295459503,25522.998554438578,193064.0548059257,10931.870024873057,0,0,3
25603.31980781639,END_SERVICE,25489.077561372345,25603.31980781639,196919.47496806143,11253.15503838431,0,0,4
